sid,cid,jing,wei,price,mid
s_4131,c_36,122.272209,37.980521,50,m_1950
s_5095,c_43,122.271872,37.980476,65,m_1950
s_7656,c_29,122.273673,37.980911,50,m_1950
s_11516,c_49,122.27350600000001,37.98124,60,m_1950
s_60264,c_36,122.270527,37.980647999999995,62,m_1950
s_129742,c_50,122.272649,37.980008000000005,57,m_1950
s_129882,c_26,122.273604,37.980856,36,m_1950
s_136579,c_34,122.273301,37.980168,34,m_1950
s_137892,c_38,122.27358500000001,37.980273,34,m_1950
s_149707,c_59,122.271464,37.980062,44,m_1950
s_202846,c_26,122.273604,37.980982,44,m_1950
s_222959,c_34,122.27015300000001,37.980805,34,m_1950
s_230362,c_11,122.272507,37.980078000000006,46,m_1950
s_231997,c_34,122.269856,37.980088,34,m_1950
s_244731,c_27,122.27364399999999,37.980432,50,m_1950
s_256926,c_26,122.27238999999999,37.979797999999995,40,m_1950
s_285936,c_33,122.27143600000001,37.980061,47,m_1950
s_297046,c_34,122.271553,37.980619,44,m_1950
s_297832,c_29,122.27099,37.980708,46,m_1950
s_304639,c_46,122.27296799999999,37.980801,57,m_1950
s_329134,c_13,122.27290500000001,37.980411,54,m_1950
s_361031,c_28,122.27351599999999,37.980184,44,m_1950
s_388932,c_34,122.271965,37.980462,38,m_1950
s_422780,c_50,122.27355800000001,37.980546000000004,61,m_1950
s_424270,c_27,122.27218700000002,37.980756,50,m_1950
s_438276,c_34,122.272769,37.980074,34,m_1950
s_463337,c_127,122.271934,37.980364,59,m_1950
s_469554,c_24,122.271317,37.980610999999996,56,m_1950
s_470562,c_24,122.27196599999999,37.980053000000005,58,m_1950
s_471346,c_28,122.27249599999999,37.980592,44,m_1950
s_471967,c_47,122.271468,37.980661,60,m_1950
s_479578,c_49,122.272603,37.980111,63,m_1950
s_486733,c_27,122.273696,37.980492,44,m_1950
s_489871,c_25,122.270104,37.980487,35,m_1950
s_490007,c_30,122.27011499999999,37.981084,44,m_1950
s_491340,c_50,122.273176,37.980132,53,m_1950
s_491753,c_28,122.273398,37.980004,47,m_1950
s_491816,c_34,122.27093799999999,37.980044,32,m_1950
s_495513,c_49,122.270822,37.980802000000004,61,m_1950
s_495582,c_29,122.27198600000001,37.980044,49,m_1950
s_498661,c_133,122.271336,37.980584,54,m_1950
s_498669,c_56,122.272223,37.980569,54,m_1950
s_500622,c_34,122.270124,37.980920000000005,35,m_1950
s_501959,c_28,122.27155900000001,37.980583,45,m_1950
