sid,cid,jing,wei,price,mid
s_3946,c_36,120.69511899999999,31.954517,50,m_622
s_7771,c_49,120.69583899999999,31.954776000000003,60,m_622
s_37362,c_56,120.694645,31.955515999999996,42,m_622
s_49244,c_34,120.695098,31.954689000000002,40,m_622
s_68944,c_28,120.693797,31.954265000000003,44,m_622
s_69091,c_28,120.693499,31.953395,44,m_622
s_73363,c_27,120.69459099999999,31.953975,47,m_622
s_81869,c_38,120.693836,31.953783,50,m_622
s_83027,c_34,120.69620800000001,31.955112,30,m_622
s_84527,c_30,120.695422,31.955071999999998,50,m_622
s_88896,c_43,120.69452700000001,31.953747999999997,62,m_622
s_90825,c_14,120.693895,31.954361,51,m_622
s_147427,c_44,120.694776,31.954288000000002,62,m_622
s_173803,c_59,120.69385700000001,31.954356,56,m_622
s_175003,c_28,120.694321,31.954268,34,m_622
s_175334,c_1,120.694654,31.953954,59,m_622
s_186452,c_30,120.69554099999999,31.955540000000003,42,m_622
s_186565,c_25,120.69278899999999,31.952727000000003,40,m_622
s_187553,c_47,120.694432,31.953928,64,m_622
s_189286,c_13,120.69341599999998,31.953634,55,m_622
s_196214,c_29,120.695,31.955609000000003,50,m_622
s_223958,c_49,120.695907,31.955258,62,m_622
s_255303,c_34,120.695108,31.954572,41,m_622
s_297641,c_29,120.695552,31.954837,46,m_622
s_304875,c_30,120.69363100000001,31.953998,45,m_622
s_313338,c_18,120.694471,31.953425,70,m_622
s_336996,c_34,120.69458200000001,31.953253000000004,40,m_622
s_361078,c_28,120.69385,31.953309,40,m_622
s_390078,c_38,120.695296,31.954690999999997,36,m_622
s_391497,c_53,120.69447,31.953914,60,m_622
s_402225,c_13,120.695311,31.954715000000004,59,m_622
s_402826,c_49,120.694442,31.953390000000002,64,m_622
s_404558,c_53,120.695535,31.954859999999996,65,m_622
s_416916,c_48,120.695353,31.954769,60,m_622
s_419770,c_10,120.694401,31.953225,57,m_622
s_454264,c_25,120.69503600000002,31.954494,53,m_622
s_460702,c_50,120.693054,31.953000000000003,44,m_622
s_467271,c_13,120.694483,31.955268,55,m_622
s_521779,c_49,120.694654,31.953954,68,m_622
s_534237,c_26,120.69445800000001,31.953556,53,m_622
s_556588,c_50,120.69376100000001,31.954285,63,m_622
s_578580,c_34,120.695552,31.955057,35,m_622
s_587122,c_2,120.694379,31.955181,57,m_622
s_727955,c_38,120.695181,31.955165,40,m_622
s_756493,c_1,120.694851,31.953665,48,m_622
s_763926,c_26,120.69383300000001,31.953794,40,m_622
s_778046,c_26,120.69407,31.954027000000004,45,m_622
s_799054,c_28,120.696053,31.954744,39,m_622
s_946556,c_26,120.693281,31.953435,39,m_622
s_998987,c_12,120.695536,31.954883000000002,61,m_622
s_1074181,c_34,120.69499499999999,31.95451,38,m_622
s_1145103,c_24,120.69303500000001,31.952718,56,m_622
s_1298092,c_34,120.69494099999999,31.955240000000003,40,m_622
s_1869616,c_34,120.694471,31.954542,32,m_622
s_1920569,c_9,120.694652,31.953954,59,m_622
s_2004687,c_14,120.694749,31.955322,42,m_622
s_2008762,c_38,120.695223,31.955087,52,m_622
s_2181516,c_27,120.69373700000001,31.953847999999997,46,m_622
s_2598606,c_34,120.69499499999999,31.954487,39,m_622
s_2648837,c_24,120.694992,31.954562,55,m_622
s_3009113,c_28,120.69466000000001,31.954240000000002,48,m_622
s_3028405,c_24,120.693284,31.953876,60,m_622
s_3077902,c_38,120.69393799999999,31.954040000000003,42,m_622
s_3183372,c_28,120.694686,31.955246999999996,32,m_622
s_3269492,c_14,120.69528000000001,31.955606,48,m_622
s_3445267,c_25,120.694441,31.954434000000003,39,m_622
s_3479088,c_128,120.69466899999999,31.953937,58,m_622
s_3500935,c_28,120.693996,31.953277000000003,41,m_622
s_3544054,c_28,120.693628,31.953523999999998,44,m_622
s_3693358,c_43,120.69466000000001,31.954240000000002,65,m_622
s_3761507,c_34,120.69447,31.953914,40,m_622
s_3845918,c_34,120.69603400000001,31.954793,41,m_622
s_3858188,c_15,120.693777,31.954053000000002,58,m_622
s_3860507,c_19,120.69407700000001,31.954587,58,m_622
s_3872980,c_28,120.69308999999998,31.953215999999998,42,m_622
s_3889004,c_34,120.69350800000001,31.953409000000004,40,m_622
s_3902288,c_28,120.693996,31.953277000000003,42,m_622
s_3923773,c_34,120.69308999999998,31.953215999999998,36,m_622
s_3928651,c_15,120.694304,31.955046000000003,58,m_622
s_3947832,c_43,120.69371100000001,31.953986999999998,59,m_622
s_3947923,c_1,120.6944,31.953714,55,m_622
s_3953228,c_49,120.694883,31.954381,61,m_622
s_3980279,c_28,120.69413300000001,31.953944,41,m_622
