sid,cid,jing,wei,price,mid
s_12081,c_49,118.23823999999999,32.240504,60,m_9068
s_13177,c_29,118.237845,32.240363,50,m_9068
s_39244,c_49,118.23766699999999,32.241867,52,m_9068
s_93119,c_38,118.23713799999999,32.24078,35,m_9068
s_94626,c_28,118.23643899999999,32.241231,42,m_9068
s_126344,c_56,118.239418,32.241052,38,m_9068
s_311848,c_28,118.237932,32.239996000000005,38,m_9068
s_320897,c_2,118.23827800000001,32.241795,53,m_9068
s_321657,c_11,118.236801,32.240577,60,m_9068
s_354003,c_13,118.237109,32.239836,50,m_9068
s_383360,c_34,118.239193,32.241171,34,m_9068
s_385455,c_38,118.237677,32.241333000000004,47,m_9068
s_387730,c_38,118.23746399999999,32.241085999999996,39,m_9068
s_408417,c_34,118.238972,32.240717,36,m_9068
s_408510,c_29,118.236571,32.240641,42,m_9068
s_412225,c_13,118.236325,32.239495,56,m_9068
s_437749,c_56,118.23798000000001,32.240982,48,m_9068
s_458020,c_24,118.239073,32.241325,58,m_9068
s_460217,c_33,118.23749,32.24172,59,m_9068
s_476285,c_47,118.23708300000001,32.239851,52,m_9068
s_482218,c_6,118.237222,32.240138,61,m_9068
s_517027,c_26,118.23659099999999,32.239507,38,m_9068
s_526234,c_13,118.237871,32.240324,54,m_9068
s_538338,c_62,118.235905,32.241427,50,m_9068
s_538450,c_38,118.237609,32.241268,44,m_9068
s_552226,c_12,118.237127,32.239551,62,m_9068
s_562978,c_13,118.23742299999999,32.24106,57,m_9068
s_563073,c_6,118.23715200000001,32.240288,57,m_9068
s_565596,c_34,118.237242,32.240912,40,m_9068
s_576353,c_12,118.237099,32.240970000000004,60,m_9068
s_631987,c_2,118.23715200000001,32.240288,56,m_9068
s_649901,c_30,118.237443,32.241733,43,m_9068
s_775395,c_28,118.237242,32.240912,35,m_9068
s_787079,c_34,118.23767,32.241,42,m_9068
s_803538,c_13,118.23703,32.239506,52,m_9068
s_1066832,c_34,118.237876,32.241816,40,m_9068
s_1146543,c_24,118.23703,32.239506,59,m_9068
s_1184964,c_38,118.237016,32.241735999999996,40,m_9068
s_1203796,c_26,118.23701399999999,32.23962,43,m_9068
s_1221021,c_25,118.23761200000001,32.241893,42,m_9068
s_1508140,c_49,118.237443,32.241733,40,m_9068
s_2264415,c_28,118.237443,32.241733,44,m_9068
s_2691849,c_28,118.236349,32.240080999999996,44,m_9068
s_2713224,c_56,118.239543,32.241774,54,m_9068
s_2810187,c_15,118.23765700000001,32.240943,60,m_9068
s_2868503,c_34,118.23722,32.240978999999996,46,m_9068
s_3080174,c_36,118.23793,32.241786,46,m_9068
s_3211790,c_38,118.23786100000001,32.241529,47,m_9068
s_3349018,c_34,118.23583300000001,32.239638,41,m_9068
s_3707530,c_128,118.236818,32.239869,59,m_9068
s_3798719,c_29,118.23848400000001,32.241087,44,m_9068
s_3807422,c_128,118.23824099999999,32.240586,57,m_9068
s_3844954,c_24,118.23703,32.239506,57,m_9068
s_3864635,c_49,118.23678799999999,32.240101,57,m_9068
s_3877710,c_56,118.237622,32.241886,52,m_9068
s_3930148,c_28,118.23719799999999,32.240588,44,m_9068
s_3945798,c_36,118.23783300000001,32.240618,49,m_9068
s_3954424,c_38,118.23701000000001,32.241732,42,m_9068
s_3955858,c_38,118.236847,32.240943,42,m_9068
s_3969994,c_28,118.237127,32.239551,42,m_9068
s_3985088,c_50,118.237876,32.241816,60,m_9068
s_3985749,c_38,118.237766,32.24096,41,m_9068
s_3990963,c_28,118.23786499999999,32.240214,40,m_9068
s_3991322,c_15,118.236942,32.240176,58,m_9068
s_3994087,c_14,118.235818,32.239955,48,m_9068
s_3997470,c_47,118.237127,32.239551,60,m_9068
s_4002799,c_28,118.239033,32.240584999999996,40,m_9068
s_4011805,c_38,118.23715200000001,32.240288,42,m_9068
s_4022002,c_38,118.23715200000001,32.240288,42,m_9068
s_4022300,c_28,118.23660100000001,32.241319,43,m_9068
s_4033674,c_27,118.23715200000001,32.240288,40,m_9068
s_4033885,c_28,118.236337,32.241240000000005,43,m_9068
s_4035031,c_46,118.23715200000001,32.240288,48,m_9068
s_4046513,c_38,118.23653700000001,32.24098,42,m_9068
