sid,cid,jing,wei,price,mid
s_4106,c_36,114.640892,35.230921,50,m_9054
s_12429,c_29,114.64169299999999,35.239537,50,m_9054
s_47053,c_49,114.63865600000001,35.233665,64,m_9054
s_60964,c_30,114.64116200000001,35.230656,46,m_9054
s_67056,c_28,114.63869199999999,35.234433,34,m_9054
s_87367,c_30,114.641302,35.239253999999995,36,m_9054
s_94942,c_1,114.638557,35.234653,60,m_9054
s_136522,c_19,114.640507,35.238696999999995,61,m_9054
s_167880,c_34,114.63869199999999,35.234429,40,m_9054
s_168784,c_38,114.64228,35.229809,47,m_9054
s_170836,c_34,114.638797,35.233635,34,m_9054
s_229683,c_38,114.641701,35.230278000000006,40,m_9054
s_244718,c_26,114.642628,35.239739,44,m_9054
s_256556,c_11,114.641755,35.239652,60,m_9054
s_277531,c_24,114.641275,35.239399,54,m_9054
s_279727,c_30,114.64173400000001,35.230242,47,m_9054
s_285149,c_24,114.63889099999999,35.233441,56,m_9054
s_293828,c_28,114.643849,35.228970000000004,34,m_9054
s_295093,c_28,114.639431,35.23237,51,m_9054
s_301593,c_38,114.641805,35.239639000000004,38,m_9054
s_330684,c_11,114.64301100000002,35.229434999999995,60,m_9054
s_351443,c_49,114.639173,35.237394,60,m_9054
s_357762,c_38,114.641049,35.230853,42,m_9054
s_385847,c_36,114.63936499999998,35.237068,44,m_9054
s_386742,c_34,114.641042,35.239268,38,m_9054
s_395396,c_28,114.63844399999999,35.234621000000004,36,m_9054
s_395692,c_28,114.64088400000001,35.230595,36,m_9054
s_395972,c_28,114.640702,35.238551,36,m_9054
s_396358,c_28,114.643695,35.229092,43,m_9054
s_398028,c_13,114.642046,35.239740000000005,58,m_9054
s_403414,c_1,114.64148899999999,35.230438,64,m_9054
s_411043,c_29,114.641474,35.239323,46,m_9054
s_412979,c_29,114.638576,35.234392,44,m_9054
s_413801,c_23,114.638834,35.234894,54,m_9054
s_421281,c_1,114.642261,35.239983,64,m_9054
s_424372,c_53,114.641,35.230901,59,m_9054
s_471087,c_24,114.641117,35.238999,54,m_9054
s_499752,c_28,114.64087099999999,35.238788,42,m_9054
s_548921,c_24,114.641167,35.239264,65,m_9054
s_571117,c_12,114.641705,35.230302,64,m_9054
s_621288,c_15,114.64200100000001,35.239693,68,m_9054
s_633842,c_11,114.642874,35.229436,56,m_9054
s_637973,c_49,114.639455,35.237431,66,m_9054
s_638259,c_24,114.641807,35.239596,55,m_9054
s_663981,c_49,114.642657,35.239946,65,m_9054
s_760545,c_30,114.640946,35.239001,40,m_9054
s_803681,c_50,114.64250600000001,35.239831,58,m_9054
s_815586,c_38,114.64098700000001,35.239164,43,m_9054
s_1130983,c_59,114.64321399999999,35.229397,53,m_9054
s_1864312,c_28,114.642078,35.239647,60,m_9054
s_2136738,c_50,114.63966,35.237738,48,m_9054
s_2615551,c_33,114.64099399999999,35.230868,39,m_9054
s_2768193,c_6,114.640367,35.238512,57,m_9054
s_2772396,c_30,114.63881699999999,35.233678000000005,41,m_9054
s_3026971,c_59,114.641645,35.230296,42,m_9054
s_3027546,c_59,114.64181799999999,35.239682,42,m_9054
s_3034880,c_38,114.64224499999999,35.239628,44,m_9054
s_3569514,c_24,114.64256999999999,35.229586,64,m_9054
s_3701186,c_30,114.63840400000001,35.234626,41,m_9054
s_3869568,c_53,114.63861100000001,35.234491999999996,61,m_9054
s_3873848,c_26,114.63885900000001,35.235079999999996,44,m_9054
s_3963481,c_50,114.638677,35.234224,61,m_9054
s_3966898,c_28,114.638673,35.234117,43,m_9054
s_3968463,c_38,114.64116499999999,35.239111,30,m_9054
s_3975088,c_34,114.64258400000001,35.239899,35,m_9054
s_3986999,c_59,114.64324199999999,35.229186999999996,42,m_9054
s_3993825,c_38,114.64250600000001,35.239831,42,m_9054
s_4003230,c_28,114.640615,35.238633,42,m_9054
s_4022306,c_26,114.64173500000001,35.230142,44,m_9054
s_4024390,c_38,114.643552,35.228873,42,m_9054
