sid,cid,jing,wei,price,mid
s_42362,c_49,114.639733,35.553613,61,m_3054
s_76171,c_43,114.63983999999999,35.552305,65,m_3054
s_89166,c_28,114.639829,35.553004,60,m_3054
s_156162,c_36,114.6391,35.553121999999995,50,m_3054
s_174533,c_50,114.639574,35.552234999999996,59,m_3054
s_190309,c_22,114.639729,35.553334,58,m_3054
s_233433,c_38,114.639756,35.553373,54,m_3054
s_235880,c_28,114.639817,35.552166,42,m_3054
s_279544,c_46,114.63989299999999,35.553295,56,m_3054
s_280773,c_29,114.639707,35.552227,57,m_3054
s_293773,c_34,114.639715,35.553258,38,m_3054
s_301310,c_38,114.639903,35.553278000000006,53,m_3054
s_303957,c_38,114.639215,35.552347,35,m_3054
s_309689,c_30,114.63953899999998,35.551829999999995,50,m_3054
s_320038,c_38,114.63944199999999,35.551854,34,m_3054
s_381304,c_38,114.63903400000001,35.553478999999996,46,m_3054
s_391018,c_38,114.639573,35.553649,44,m_3054
s_391295,c_38,114.63972199999999,35.553033,48,m_3054
s_393555,c_13,114.639447,35.551854,80,m_3054
s_395648,c_13,114.63943300000001,35.551869,55,m_3054
s_398762,c_49,114.639307,35.553246,60,m_3054
s_413468,c_24,114.63943300000001,35.551869,60,m_3054
s_414948,c_38,114.639775,35.553105,48,m_3054
s_421640,c_29,114.63878799999999,35.553295,57,m_3054
s_422330,c_50,114.639393,35.552184999999994,80,m_3054
s_423753,c_36,114.63905700000001,35.552607,44,m_3054
s_433329,c_28,114.63978,35.553065000000004,44,m_3054
s_434051,c_38,114.639074,35.553237,40,m_3054
s_436376,c_19,114.63991899999999,35.552046999999995,63,m_3054
s_440983,c_1,114.639452,35.551846999999995,59,m_3054
s_444363,c_11,114.63968700000001,35.552278,64,m_3054
s_467665,c_29,114.63948400000001,35.553672999999996,48,m_3054
s_471469,c_38,114.639858,35.553259999999995,35,m_3054
s_476540,c_36,114.63908500000001,35.552731,34,m_3054
s_488259,c_6,114.63944199999999,35.551854,59,m_3054
s_506675,c_38,114.63985100000001,35.552932,56,m_3054
s_528678,c_38,114.63902900000001,35.55311,32,m_3054
s_535257,c_12,114.63971299999999,35.552231,68,m_3054
s_586616,c_25,114.639701,35.553245000000004,46,m_3054
s_591402,c_23,114.63908500000001,35.552731,65,m_3054
s_717954,c_19,114.639904,35.552295,62,m_3054
s_804494,c_49,114.63909699999999,35.552745,88,m_3054
s_808775,c_43,114.639039,35.552712,59,m_3054
s_810161,c_28,114.639781,35.55307,39,m_3054
s_820961,c_47,114.639817,35.552301,65,m_3054
s_1442641,c_13,114.639683,35.552294,53,m_3054
s_1720647,c_27,114.639486,35.551753999999995,43,m_3054
s_2259315,c_50,114.63945700000001,35.552505,51,m_3054
s_2637184,c_38,114.639797,35.553306,40,m_3054
s_2764412,c_6,114.63944199999999,35.551854,57,m_3054
s_2963410,c_28,114.639307,35.553246,45,m_3054
s_3004068,c_1,114.63910200000001,35.552747,65,m_3054
s_3053702,c_36,114.63963500000001,35.553139,50,m_3054
s_3072052,c_38,114.63971299999999,35.552385,52,m_3054
s_3469334,c_47,114.6395,35.552132,60,m_3054
s_3551701,c_5,114.63909699999999,35.552745,62,m_3054
s_3702487,c_135,114.63909699999999,35.552745,50,m_3054
s_3758382,c_1,114.63909699999999,35.552745,58,m_3054
s_3793826,c_38,114.63908500000001,35.552731,44,m_3054
s_3823606,c_15,114.63909699999999,35.552745,59,m_3054
s_3826401,c_38,114.63908500000001,35.552731,46,m_3054
s_3868421,c_53,114.63943300000001,35.551869,59,m_3054
s_3874960,c_56,114.63910200000001,35.552747,51,m_3054
s_3886210,c_49,114.63984099999999,35.553191,60,m_3054
s_3890075,c_26,114.639743,35.552221,44,m_3054
s_3900820,c_34,114.63910200000001,35.552747,40,m_3054
s_3906934,c_34,114.63984099999999,35.553191,35,m_3054
s_3953413,c_38,114.63909699999999,35.552745,44,m_3054
s_3953789,c_53,114.63909699999999,35.552745,61,m_3054
s_3953898,c_38,114.63909699999999,35.552745,42,m_3054
s_3980013,c_28,114.63909699999999,35.552745,40,m_3054
s_3987223,c_28,114.639471,35.552682,42,m_3054
s_3991528,c_28,114.63910200000001,35.552747,41,m_3054
s_3993408,c_34,114.63909699999999,35.552745,39,m_3054
s_3994117,c_38,114.63909699999999,35.552745,42,m_3054
s_3996134,c_38,114.63909699999999,35.552745,42,m_3054
s_4003541,c_59,114.63910200000001,35.552747,43,m_3054
s_4012896,c_28,114.63909699999999,35.552745,43,m_3054
s_4050136,c_38,114.63974499999999,35.553412,43,m_3054
