sid,cid,jing,wei,price,mid
s_456,c_26,122.59424299999999,31.581498999999997,44,m_3839
s_2562,c_42,122.594126,31.581381,71,m_3839
s_3402,c_36,122.59416,31.581528000000002,50,m_3839
s_6812,c_4,122.594476,31.582634999999996,50,m_3839
s_9724,c_24,122.59441799999999,31.582749,60,m_3839
s_42972,c_15,122.594559,31.58158,64,m_3839
s_45172,c_9,122.594902,31.58219,59,m_3839
s_48338,c_34,122.594835,31.58216,38,m_3839
s_51036,c_49,122.59413500000001,31.581366,60,m_3839
s_53786,c_36,122.594902,31.58219,52,m_3839
s_63152,c_2,122.595413,31.582046999999996,65,m_3839
s_63309,c_1,122.595505,31.582065999999998,64,m_3839
s_69420,c_33,122.59458000000001,31.582320000000003,52,m_3839
s_69656,c_28,122.594902,31.58219,48,m_3839
s_70713,c_36,122.593544,31.581567,62,m_3839
s_73900,c_24,122.594893,31.582377,60,m_3839
s_81527,c_1,122.59365600000001,31.58179,60,m_3839
s_94733,c_49,122.595505,31.581678000000004,70,m_3839
s_95771,c_33,122.59556599999999,31.582445,55,m_3839
s_140773,c_1,122.59416,31.581444,60,m_3839
s_143910,c_29,122.59395900000001,31.582206,46,m_3839
s_152013,c_27,122.594803,31.582520000000002,52,m_3839
s_159712,c_62,122.59489099999999,31.582432,50,m_3839
s_176340,c_53,122.59385800000001,31.582673,64,m_3839
s_199112,c_50,122.59449,31.582720000000002,61,m_3839
s_266487,c_28,122.594902,31.58219,44,m_3839
s_303701,c_53,122.593378,31.582426,67,m_3839
s_322471,c_11,122.596102,31.581837,65,m_3839
s_344053,c_50,122.595408,31.582152,69,m_3839
s_373861,c_34,122.594559,31.58158,36,m_3839
s_383834,c_25,122.59416,31.581528000000002,41,m_3839
s_387593,c_9,122.594902,31.58219,62,m_3839
s_389857,c_51,122.593822,31.582234000000003,58,m_3839
s_393124,c_27,122.59500700000001,31.582119,48,m_3839
s_405983,c_49,122.594475,31.582213,60,m_3839
s_406205,c_29,122.594902,31.58219,54,m_3839
s_423613,c_18,122.595675,31.581628000000002,70,m_3839
s_430581,c_13,122.593883,31.582380999999998,67,m_3839
s_434289,c_14,122.59499299999999,31.582503999999997,47,m_3839
s_434414,c_1,122.594998,31.581971999999997,50,m_3839
s_441353,c_14,122.59405600000001,31.581581,51,m_3839
s_453053,c_11,122.594399,31.58247,64,m_3839
s_461573,c_50,122.594291,31.581931,68,m_3839
s_475272,c_41,122.59553100000001,31.581605,81,m_3839
s_486054,c_132,122.595698,31.58183,62,m_3839
s_512023,c_28,122.595781,31.582394,47,m_3839
s_633694,c_51,122.594124,31.581387,65,m_3839
s_634070,c_28,122.59469299999999,31.582865999999996,44,m_3839
s_643398,c_51,122.594654,31.582860999999998,74,m_3839
s_649441,c_12,122.59425800000001,31.581767,66,m_3839
s_653014,c_13,122.594073,31.581746000000003,61,m_3839
s_658701,c_33,122.59458400000001,31.582525,44,m_3839
s_662492,c_33,122.59549799999999,31.582447,49,m_3839
s_662601,c_33,122.593553,31.58185,50,m_3839
s_677496,c_50,122.593383,31.583036,70,m_3839
s_700800,c_6,122.593796,31.582171000000002,64,m_3839
s_751378,c_49,122.59448200000001,31.582475,62,m_3839
s_752541,c_14,122.594902,31.58219,52,m_3839
s_767604,c_24,122.594889,31.582413,61,m_3839
s_823616,c_53,122.59438300000001,31.582886,64,m_3839
s_873312,c_46,122.594598,31.58195,50,m_3839
s_879335,c_27,122.595078,31.582009000000003,44,m_3839
s_982505,c_51,122.59490500000001,31.582415,44,m_3839
s_1025764,c_27,122.594799,31.582253,44,m_3839
s_1077137,c_38,122.593676,31.581259000000003,38,m_3839
s_1089663,c_135,122.594517,31.582496000000003,50,m_3839
s_1118226,c_49,122.594995,31.582839,63,m_3839
s_1118858,c_13,122.593553,31.581606,62,m_3839
s_1358553,c_50,122.59414299999999,31.581366,61,m_3839
s_1448814,c_59,122.595697,31.582426,46,m_3839
s_1673138,c_38,122.59468500000001,31.581993,45,m_3839
s_2119013,c_41,122.59391699999999,31.582644000000002,69,m_3839
s_2136660,c_30,122.59473200000001,31.582447,45,m_3839
s_2924628,c_55,122.594816,31.58183,60,m_3839
s_3028345,c_11,122.594425,31.582027000000004,55,m_3839
s_3032311,c_49,122.594219,31.582002000000003,49,m_3839
s_3035417,c_30,122.594733,31.582533,48,m_3839
s_3040029,c_43,122.594823,31.582332,60,m_3839
s_3077379,c_30,122.593806,31.582162,45,m_3839
s_3079550,c_38,122.59413500000001,31.581366,45,m_3839
s_3532219,c_38,122.59392,31.58124,44,m_3839
s_3686420,c_34,122.59614099999999,31.581731,40,m_3839
s_3702241,c_50,122.59473799999999,31.582152,62,m_3839
s_3718546,c_38,122.593802,31.581506,46,m_3839
s_3740483,c_30,122.59471699999999,31.582083,45,m_3839
s_3793606,c_50,122.593926,31.582324,60,m_3839
s_3820258,c_50,122.595754,31.583097,60,m_3839
s_3951513,c_30,122.59357299999999,31.583365999999998,44,m_3839
s_3995279,c_33,122.59433899999999,31.583321999999995,53,m_3839
