sid,cid,jing,wei,price,mid
s_729,c_6,119.32685900000001,32.644346999999996,58,m_2182
s_865,c_1,119.327495,32.644009999999994,55,m_2182
s_4038,c_36,119.32778700000001,32.643812,50,m_2182
s_4895,c_43,119.327047,32.644306,65,m_2182
s_5165,c_55,119.326462,32.644963,61,m_2182
s_8470,c_49,119.327706,32.645075,60,m_2182
s_9136,c_49,119.32711200000001,32.644381,62,m_2182
s_18037,c_44,119.32631699999999,32.644694,52,m_2182
s_52397,c_2,119.326796,32.645317999999996,57,m_2182
s_59645,c_36,119.327725,32.644968,62,m_2182
s_64342,c_12,119.326751,32.645303000000006,57,m_2182
s_65802,c_51,119.32749199999999,32.644271999999994,59,m_2182
s_65944,c_38,119.32676599999999,32.643205,56,m_2182
s_69208,c_39,119.32681799999999,32.643988,57,m_2182
s_72830,c_27,119.327597,32.643953,47,m_2182
s_94594,c_2,119.327748,32.643263,59,m_2182
s_132108,c_14,119.326715,32.644262,42,m_2182
s_134331,c_28,119.32696299999999,32.644419,35,m_2182
s_146047,c_38,119.327221,32.645289,40,m_2182
s_183172,c_14,119.327428,32.645528000000006,36,m_2182
s_184010,c_28,119.32723700000001,32.645307,40,m_2182
s_230476,c_41,119.326955,32.643652,70,m_2182
s_263749,c_2,119.32723,32.643589,65,m_2182
s_298997,c_6,119.32696599999998,32.644614000000004,59,m_2182
s_300083,c_29,119.327646,32.644868,43,m_2182
s_300776,c_34,119.32776100000001,32.644948,34,m_2182
s_353459,c_30,119.32841499999999,32.643568,44,m_2182
s_356195,c_26,119.326742,32.644387,46,m_2182
s_405408,c_49,119.327425,32.644389000000004,62,m_2182
s_424244,c_26,119.326397,32.645127,40,m_2182
s_434646,c_34,119.327032,32.645218,36,m_2182
s_435471,c_9,119.327021,32.644642,54,m_2182
s_449922,c_28,119.326494,32.645019,44,m_2182
s_450401,c_24,119.327776,32.645153,57,m_2182
s_455988,c_38,119.326531,32.645006,26,m_2182
s_459988,c_38,119.327425,32.644389000000004,42,m_2182
s_466043,c_15,119.326247,32.645264000000005,63,m_2182
s_479073,c_6,119.327425,32.644389000000004,59,m_2182
s_481912,c_13,119.327491,32.644311,59,m_2182
s_506548,c_26,119.326548,32.644965,43,m_2182
s_526324,c_38,119.326687,32.644663,51,m_2182
s_529339,c_59,119.3278,32.643844,49,m_2182
s_633411,c_26,119.328471,32.643879999999996,41,m_2182
s_640721,c_30,119.327347,32.644953,40,m_2182
s_642085,c_51,119.326558,32.645437,65,m_2182
s_690431,c_25,119.327771,32.643314000000004,39,m_2182
s_700545,c_50,119.32741499999999,32.644389000000004,64,m_2182
s_780272,c_24,119.326104,32.645096,61,m_2182
s_840323,c_38,119.32833799999999,32.643448,44,m_2182
s_912829,c_38,119.326522,32.64386,44,m_2182
s_1214712,c_46,119.326858,32.643611,47,m_2182
s_1219936,c_6,119.32741499999999,32.644389000000004,54,m_2182
s_1434386,c_30,119.326144,32.645374,46,m_2182
s_1473208,c_25,119.327229,32.645301,50,m_2182
s_1752364,c_28,119.32627600000001,32.645088,42,m_2182
s_2590307,c_19,119.32741499999999,32.644389000000004,64,m_2182
s_2697372,c_24,119.32741499999999,32.644389000000004,57,m_2182
s_2738226,c_38,119.327518,32.644944,39,m_2182
s_3031149,c_34,119.326825,32.644765,38,m_2182
s_3067013,c_11,119.32711599999999,32.64526,55,m_2182
s_3147981,c_26,119.327299,32.645352,42,m_2182
s_3148863,c_30,119.326202,32.645221,40,m_2182
s_3181238,c_2,119.32697399999999,32.643798,57,m_2182
s_3306332,c_28,119.326202,32.645221,41,m_2182
s_3417210,c_28,119.32658,32.644987,41,m_2182
s_3444468,c_28,119.32731499999998,32.645184,40,m_2182
s_3574428,c_17,119.32806200000002,32.643522,66,m_2182
s_3625800,c_14,119.326701,32.644286,52,m_2182
s_3735812,c_15,119.32741499999999,32.644389000000004,58,m_2182
s_3739476,c_14,119.32661,32.644932,47,m_2182
s_3788083,c_14,119.326629,32.644859999999994,49,m_2182
s_3792952,c_38,119.32731499999998,32.645184,45,m_2182
s_3797296,c_15,119.32786399999999,32.644807,60,m_2182
s_3798639,c_28,119.32731499999998,32.645184,42,m_2182
s_3817558,c_53,119.327451,32.644071999999994,62,m_2182
s_3830566,c_28,119.32731499999998,32.645184,42,m_2182
s_3836016,c_38,119.327381,32.644290000000005,42,m_2182
s_3875753,c_38,119.326895,32.644689,50,m_2182
s_3909724,c_46,119.32758899999999,32.643985,46,m_2182
s_3949775,c_48,119.32741499999999,32.644389000000004,59,m_2182
s_3957866,c_34,119.32741499999999,32.644389000000004,40,m_2182
s_3964460,c_28,119.32772800000001,32.644221,40,m_2182
s_3968307,c_38,119.32683300000001,32.643232,42,m_2182
s_3968385,c_34,119.32686399999999,32.643865000000005,40,m_2182
s_3976898,c_38,119.32680400000001,32.64515,43,m_2182
s_4005346,c_50,119.328158,32.643494,60,m_2182
s_4044849,c_133,119.327022,32.644158000000004,59,m_2182
