sid,cid,jing,wei,price,mid
s_2482,c_1,121.95606699999999,39.588814,58,m_4543
s_2673,c_30,121.955583,39.588945,47,m_4543
s_4976,c_43,121.95563899999999,39.588081,63,m_4543
s_14691,c_30,121.955542,39.587303000000006,46,m_4543
s_43922,c_29,121.95508899999999,39.587259,50,m_4543
s_54974,c_50,121.95523700000001,39.587329,62,m_4543
s_61648,c_53,121.956167,39.588828,59,m_4543
s_61949,c_6,121.955628,39.588219,60,m_4543
s_61964,c_24,121.955401,39.588246000000005,66,m_4543
s_64362,c_24,121.955801,39.587841,62,m_4543
s_82666,c_10,121.954706,39.589171,57,m_4543
s_91922,c_33,121.95494099999999,39.588756,50,m_4543
s_93881,c_28,121.954485,39.589240000000004,44,m_4543
s_96068,c_13,121.954326,39.58859,57,m_4543
s_106617,c_38,121.954897,39.586708,45,m_4543
s_128741,c_49,121.95471200000001,39.589512,57,m_4543
s_140852,c_10,121.954326,39.58859,57,m_4543
s_242373,c_38,121.955301,39.588281,36,m_4543
s_320899,c_50,121.95544,39.589271000000004,64,m_4543
s_326331,c_28,121.954408,39.588358,34,m_4543
s_326592,c_28,121.954408,39.588358,34,m_4543
s_350209,c_43,121.955453,39.588173,61,m_4543
s_386878,c_36,121.954641,39.589285,44,m_4543
s_390713,c_15,121.956167,39.588828,56,m_4543
s_391549,c_47,121.95526299999999,39.588321,62,m_4543
s_392307,c_55,121.954327,39.588587,62,m_4543
s_398661,c_26,121.95510700000001,39.586981,40,m_4543
s_400690,c_49,121.95498500000001,39.588998,62,m_4543
s_402417,c_26,121.955353,39.589128,40,m_4543
s_405447,c_50,121.954976,39.589017999999996,58,m_4543
s_405559,c_49,121.954326,39.58859,55,m_4543
s_410709,c_10,121.95570900000001,39.587764,47,m_4543
s_410784,c_29,121.95575900000001,39.587835999999996,45,m_4543
s_415178,c_13,121.95518,39.587270000000004,56,m_4543
s_425580,c_47,121.955652,39.588096,62,m_4543
s_425960,c_43,121.955246,39.589188,63,m_4543
s_426105,c_12,121.955647,39.587258,57,m_4543
s_450260,c_39,121.956231,39.588583,60,m_4543
s_455144,c_51,121.95579099999999,39.587757,70,m_4543
s_514565,c_38,121.95559899999999,39.587682,42,m_4543
s_562307,c_38,121.95526299999999,39.588321,48,m_4543
s_584235,c_34,121.95473799999999,39.587396000000005,36,m_4543
s_639610,c_28,121.954183,39.588401,44,m_4543
s_710449,c_38,121.954321,39.588592999999996,52,m_4543
s_730219,c_56,121.955743,39.5879,59,m_4543
s_789882,c_50,121.955183,39.589676000000004,44,m_4543
s_791997,c_50,121.95544199999999,39.58679,61,m_4543
s_823738,c_34,121.95626100000001,39.588021000000005,32,m_4543
s_833226,c_24,121.954697,39.589315,62,m_4543
s_859026,c_47,121.955097,39.587222,60,m_4543
s_869267,c_29,121.95513799999999,39.588884,54,m_4543
s_872975,c_24,121.956345,39.588495,65,m_4543
s_880685,c_7,121.95509399999999,39.589364,59,m_4543
s_1071640,c_15,121.956824,39.588539000000004,65,m_4543
s_1126238,c_38,121.954761,39.589502,44,m_4543
s_1509145,c_28,121.95618600000002,39.588516,50,m_4543
s_1541539,c_43,121.95516200000002,39.587199,57,m_4543
s_1914060,c_59,121.955569,39.587202000000005,48,m_4543
s_1915400,c_50,121.95582399999999,39.587691,59,m_4543
s_2069453,c_33,121.955726,39.587184,64,m_4543
s_2110059,c_28,121.956448,39.588356,42,m_4543
s_2275600,c_49,121.956502,39.588167,63,m_4543
s_2319717,c_38,121.955529,39.588194,42,m_4543
s_2445437,c_10,121.95668700000002,39.588101,57,m_4543
s_2446192,c_10,121.95536100000001,39.588713,55,m_4543
s_2621549,c_13,121.955052,39.587171000000005,58,m_4543
s_2701486,c_50,121.95558700000001,39.589011,56,m_4543
s_2771475,c_10,121.955382,39.587376,58,m_4543
s_2901154,c_50,121.956928,39.588603000000006,48,m_4543
s_2910661,c_38,121.955638,39.587738,44,m_4543
s_2914890,c_14,121.95671000000002,39.588485,56,m_4543
s_3057347,c_28,121.955946,39.589282,44,m_4543
s_3064563,c_34,121.954775,39.588591,42,m_4543
s_3180941,c_11,121.95636100000002,39.588499,53,m_4543
s_3443681,c_62,121.95643600000001,39.588449,52,m_4543
s_3505136,c_14,121.955473,39.588949,49,m_4543
s_3640314,c_55,121.955734,39.588902000000004,57,m_4543
s_3686746,c_62,121.955301,39.588281,55,m_4543
s_3817720,c_34,121.95536399999999,39.58741,40,m_4543
s_3820932,c_1,121.955671,39.588735,57,m_4543
s_3848314,c_36,121.955495,39.588423,44,m_4543
s_3856067,c_14,121.956427,39.588038,49,m_4543
s_3906300,c_25,121.955901,39.587617,47,m_4543
s_3957902,c_38,121.955428,39.587534000000005,44,m_4543
s_3976684,c_38,121.954475,39.588865999999996,44,m_4543
s_3989426,c_28,121.956565,39.588506,40,m_4543
s_3992229,c_38,121.955301,39.588281,43,m_4543
s_4000299,c_38,121.95629699999999,39.58798,42,m_4543
s_4009443,c_38,121.95526299999999,39.588321,41,m_4543
s_4013482,c_59,121.95619599999999,39.588871000000005,41,m_4543
s_4029193,c_19,121.95681599999999,39.58852,56,m_4543
s_4036887,c_38,121.955026,39.589714,42,m_4543
s_4067339,c_30,121.95536899999999,39.587140999999995,43,m_4543
