sid,cid,jing,wei,price,mid
s_10425,c_29,122.140955,39.819088,50,m_3916
s_31612,c_56,122.140901,39.818473,41,m_3916
s_49604,c_4,122.14098999999999,39.81868,66,m_3916
s_49690,c_33,122.139816,39.820295,53,m_3916
s_49713,c_11,122.14038500000001,39.819482,61,m_3916
s_52928,c_33,122.140901,39.818473,54,m_3916
s_56336,c_49,122.14078,39.819952,76,m_3916
s_60199,c_36,122.14161100000001,39.818762,62,m_3916
s_61931,c_6,122.141916,39.81915,59,m_3916
s_61941,c_24,122.14126499999999,39.819096,68,m_3916
s_61954,c_53,122.140651,39.81906,58,m_3916
s_92513,c_38,122.14091100000002,39.818472,36,m_3916
s_141037,c_10,122.14211399999999,39.818993,57,m_3916
s_147921,c_30,122.141208,39.818696,48,m_3916
s_164328,c_29,122.141485,39.819433000000004,54,m_3916
s_242854,c_38,122.14174799999999,39.819555,36,m_3916
s_258275,c_56,122.140849,39.818453999999996,52,m_3916
s_277664,c_10,122.140557,39.8188,56,m_3916
s_312218,c_28,122.140651,39.81906,34,m_3916
s_382066,c_38,122.14146799999999,39.819443,50,m_3916
s_389138,c_34,122.140671,39.819065,38,m_3916
s_391858,c_38,122.139829,39.819866999999995,47,m_3916
s_402220,c_26,122.14066000000001,39.818829,47,m_3916
s_412391,c_29,122.13986299999999,39.818918,46,m_3916
s_415972,c_50,122.141377,39.81937,54,m_3916
s_417547,c_38,122.14066499999998,39.81913,54,m_3916
s_434371,c_50,122.140906,39.818465,57,m_3916
s_441999,c_50,122.140791,39.818433,64,m_3916
s_449519,c_49,122.14096299999999,39.818514,62,m_3916
s_458404,c_38,122.13991999999999,39.819004,62,m_3916
s_501341,c_25,122.139668,39.81987,50,m_3916
s_514277,c_34,122.140707,39.819106,40,m_3916
s_523850,c_9,122.140468,39.818923999999996,60,m_3916
s_524706,c_22,122.140841,39.819007,56,m_3916
s_590103,c_28,122.140818,39.819379,50,m_3916
s_591821,c_46,122.140818,39.819379,55,m_3916
s_597420,c_38,122.14068300000001,39.81875,36,m_3916
s_602986,c_34,122.14075600000001,39.819361,44,m_3916
s_607334,c_36,122.140831,39.819231,49,m_3916
s_626153,c_34,122.141374,39.81893,38,m_3916
s_653486,c_38,122.141268,39.818651,44,m_3916
s_654066,c_36,122.141557,39.818872,34,m_3916
s_667588,c_38,122.14064199999999,39.818812,52,m_3916
s_669253,c_29,122.140651,39.81906,44,m_3916
s_725923,c_1,122.140818,39.819379,58,m_3916
s_780541,c_16,122.14086599999999,39.819006,67,m_3916
s_782223,c_36,122.14084299999999,39.819212,43,m_3916
s_861802,c_2,122.14115600000001,39.819527,57,m_3916
s_1003165,c_34,122.14022800000001,39.819779,41,m_3916
s_1122791,c_38,122.14163899999998,39.819293,44,m_3916
s_1291650,c_10,122.141208,39.818979,59,m_3916
s_1312383,c_38,122.140818,39.819379,44,m_3916
s_1370943,c_34,122.14033799999999,39.819132,35,m_3916
s_2152672,c_34,122.141023,39.819093,44,m_3916
s_2158385,c_49,122.140901,39.818473,61,m_3916
s_2178801,c_13,122.140818,39.819379,60,m_3916
s_2436176,c_10,122.14076499999999,39.819227000000005,64,m_3916
s_2540669,c_47,122.14123899999998,39.819314,60,m_3916
s_2677311,c_38,122.140818,39.819379,50,m_3916
s_2709603,c_30,122.140818,39.819379,41,m_3916
s_3473758,c_10,122.141377,39.818802000000005,56,m_3916
s_3683488,c_25,122.140708,39.819072999999996,45,m_3916
s_3701645,c_62,122.141548,39.819441999999995,54,m_3916
s_3902456,c_28,122.13971200000002,39.8199,41,m_3916
s_3960941,c_50,122.1416,39.818796999999996,60,m_3916
s_3963214,c_36,122.14036599999999,39.819632,48,m_3916
s_3967472,c_38,122.140818,39.819379,44,m_3916
s_3987050,c_24,122.140818,39.819379,57,m_3916
s_3992255,c_38,122.140818,39.819379,43,m_3916
s_3997599,c_28,122.140818,39.819379,43,m_3916
s_4028187,c_26,122.141709,39.819428,44,m_3916
