sid,cid,jing,wei,price,mid
s_10400,c_49,115.44856100000001,38.755806,60,m_4168
s_43998,c_24,115.4472,38.755772,55,m_4168
s_68582,c_13,115.448494,38.755495,52,m_4168
s_68822,c_47,115.44861000000002,38.755486,57,m_4168
s_80866,c_46,115.447724,38.7558,40,m_4168
s_82982,c_30,115.44590900000001,38.755813,34,m_4168
s_83966,c_13,115.44703600000001,38.755733,55,m_4168
s_113410,c_56,115.44858400000001,38.75551,50,m_4168
s_120808,c_30,115.445723,38.755884,32,m_4168
s_129094,c_27,115.44761399999999,38.755525,44,m_4168
s_137386,c_33,115.44691499999999,38.755762,36,m_4168
s_159047,c_14,115.44695700000001,38.755747,40,m_4168
s_199034,c_27,115.44853799999999,38.755531,36,m_4168
s_199217,c_30,115.44853799999999,38.755531,36,m_4168
s_199299,c_28,115.44853799999999,38.755531,42,m_4168
s_199394,c_30,115.448624,38.755101,40,m_4168
s_199395,c_30,115.44842299999999,38.755249,47,m_4168
s_199487,c_30,115.44853799999999,38.755531,32,m_4168
s_199577,c_30,115.44853799999999,38.755531,35,m_4168
s_199615,c_27,115.448806,38.755577,39,m_4168
s_250613,c_30,115.445801,38.755528000000005,34,m_4168
s_304207,c_24,115.44851399999999,38.755545,69,m_4168
s_337305,c_24,115.447349,38.755527,50,m_4168
s_399448,c_50,115.448524,38.755545,52,m_4168
s_407076,c_30,115.44587299999999,38.755404999999996,40,m_4168
s_408414,c_49,115.447604,38.755778,54,m_4168
s_416057,c_13,115.447221,38.755563,54,m_4168
s_451719,c_24,115.447704,38.755696,54,m_4168
s_495662,c_27,115.44571,38.755344,32,m_4168
s_586189,c_38,115.44605800000001,38.755712,35,m_4168
s_597056,c_48,115.447846,38.755753000000006,58,m_4168
s_641983,c_49,115.4475,38.755649,60,m_4168
s_671022,c_38,115.44620800000001,38.755777,40,m_4168
s_674091,c_1,115.44694299999999,38.755736999999996,53,m_4168
s_753919,c_48,115.44616699999999,38.755748,43,m_4168
s_769689,c_38,115.448551,38.755699,41,m_4168
s_810636,c_28,115.44898300000001,38.754914,40,m_4168
s_871171,c_33,115.448939,38.754954999999995,49,m_4168
s_897260,c_28,115.44596299999999,38.755663,40,m_4168
s_935569,c_38,115.44748500000001,38.755459,35,m_4168
s_1362171,c_34,115.448318,38.755834,38,m_4168
s_1828815,c_59,115.448591,38.755218,40,m_4168
s_2141210,c_19,115.44851399999999,38.755545,54,m_4168
s_2145495,c_1,115.44848,38.755588,55,m_4168
s_2612943,c_1,115.44748500000001,38.755459,57,m_4168
s_2642851,c_26,115.44826499999999,38.755589,45,m_4168
s_2655305,c_34,115.44748500000001,38.755459,36,m_4168
s_2829606,c_36,115.44756799999999,38.755732,39,m_4168
s_2955488,c_13,115.446367,38.755835,57,m_4168
s_3071443,c_49,115.44709399999999,38.755604999999996,60,m_4168
s_3072380,c_38,115.44870700000001,38.755412,42,m_4168
s_3078917,c_13,115.448307,38.755358,51,m_4168
s_3102263,c_28,115.446017,38.755541,42,m_4168
s_3187866,c_42,115.44851399999999,38.755539,50,m_4168
s_3192300,c_28,115.447157,38.755688,40,m_4168
s_3262722,c_15,115.448546,38.75551,51,m_4168
s_3457895,c_82,115.44913500000001,38.755023,56,m_4168
s_3467258,c_28,115.448788,38.75502,44,m_4168
s_3518552,c_28,115.448595,38.755426,43,m_4168
s_3589243,c_28,115.44617,38.755308,42,m_4168
s_3632036,c_24,115.44761399999999,38.755531,60,m_4168
s_3635032,c_28,115.445771,38.755373,26,m_4168
s_3635671,c_38,115.44570800000001,38.755247999999995,42,m_4168
s_3665140,c_14,115.44586899999999,38.755719,48,m_4168
s_3665540,c_39,115.446964,38.755358,56,m_4168
s_3699560,c_28,115.44739299999999,38.75541,44,m_4168
s_3726387,c_38,115.447414,38.755308,39,m_4168
s_3811218,c_50,115.448128,38.755641,61,m_4168
s_3853425,c_38,115.44685600000001,38.755762,45,m_4168
s_3854357,c_38,115.447898,38.755721,44,m_4168
s_3901726,c_30,115.448692,38.755412,43,m_4168
s_3902317,c_26,115.44548999999999,38.755864,42,m_4168
s_3915426,c_59,115.44757299999999,38.755691,41,m_4168
s_3916100,c_28,115.44706699999999,38.755701,43,m_4168
s_3916698,c_28,115.448788,38.75502,34,m_4168
s_3990038,c_38,115.448502,38.755439,43,m_4168
s_3991963,c_38,115.44891399999999,38.754946000000004,42,m_4168
s_4041031,c_30,115.445881,38.755738,42,m_4168
