sid,cid,jing,wei,price,mid
s_4336,c_36,111.34036200000001,31.216790999999997,50,m_5352
s_8172,c_49,111.34171599999999,31.216577,60,m_5352
s_12420,c_29,111.339367,31.217044,50,m_5352
s_54439,c_34,111.34105100000001,31.216684000000004,38,m_5352
s_73213,c_27,111.34000800000001,31.216959999999997,47,m_5352
s_89927,c_43,111.340152,31.216973,59,m_5352
s_185660,c_26,111.340965,31.216565999999997,36,m_5352
s_289894,c_51,111.34161999999999,31.216475,52,m_5352
s_291654,c_59,111.339289,31.216671999999996,46,m_5352
s_366798,c_49,111.338803,31.217432000000002,55,m_5352
s_369634,c_34,111.339678,31.217223999999998,42,m_5352
s_386382,c_30,111.34155200000001,31.216479999999997,50,m_5352
s_392423,c_50,111.341081,31.216625,62,m_5352
s_401106,c_49,111.34166699999999,31.216496999999997,55,m_5352
s_411668,c_29,111.33894599999999,31.217722,44,m_5352
s_413360,c_15,111.339793,31.217478999999997,54,m_5352
s_415641,c_3,111.33892900000001,31.217405,67,m_5352
s_420769,c_3,111.34167099999999,31.216815000000004,52,m_5352
s_422569,c_28,111.34018700000001,31.217260999999997,32,m_5352
s_434508,c_38,111.3392,31.217474,50,m_5352
s_435112,c_26,111.340319,31.217383,44,m_5352
s_443236,c_3,111.33923500000002,31.217094,57,m_5352
s_447900,c_3,111.339801,31.217514,50,m_5352
s_448256,c_7,111.33969499999999,31.217277000000003,63,m_5352
s_455228,c_27,111.33993600000001,31.217001,44,m_5352
s_457038,c_20,111.33896200000001,31.217617999999998,63,m_5352
s_487710,c_13,111.33993500000001,31.217392999999998,54,m_5352
s_505854,c_3,111.339367,31.217044,56,m_5352
s_507196,c_9,111.341407,31.216734000000002,50,m_5352
s_516483,c_27,111.34018,31.217196,38,m_5352
s_525630,c_34,111.33858500000001,31.217196,40,m_5352
s_549712,c_1,111.339382,31.217394,57,m_5352
s_553493,c_36,111.340597,31.216881,44,m_5352
s_585708,c_15,111.339757,31.217407,52,m_5352
s_675312,c_15,111.33892900000001,31.217405,59,m_5352
s_684113,c_10,111.34051399999998,31.216703999999996,55,m_5352
s_688845,c_34,111.33965900000001,31.217840000000002,40,m_5352
s_708243,c_24,111.338998,31.21763,56,m_5352
s_727617,c_2,111.34164799999999,31.21667,52,m_5352
s_737614,c_38,111.339727,31.217796000000003,53,m_5352
s_810060,c_24,111.340383,31.216758000000002,60,m_5352
s_831924,c_28,111.33892900000001,31.217405,43,m_5352
s_834344,c_50,111.34082099999999,31.21664,62,m_5352
s_859256,c_25,111.339307,31.217905,42,m_5352
s_1059159,c_28,111.339955,31.217036,44,m_5352
s_1449612,c_36,111.339358,31.217896000000003,46,m_5352
s_1478447,c_34,111.33889199999999,31.217265,39,m_5352
s_1674478,c_50,111.33987900000001,31.216611999999998,59,m_5352
s_1740288,c_28,111.340989,31.216948,43,m_5352
s_2004351,c_29,111.339501,31.217028000000003,52,m_5352
s_2025564,c_14,111.34111100000001,31.217060999999998,50,m_5352
s_2096343,c_47,111.339501,31.217028000000003,61,m_5352
s_2295979,c_34,111.33879499999999,31.217046000000003,36,m_5352
s_2649028,c_17,111.341145,31.216887,59,m_5352
s_3020597,c_30,111.339574,31.217633000000003,44,m_5352
s_3021464,c_28,111.341086,31.216541999999997,42,m_5352
s_3102407,c_39,111.339219,31.217133,58,m_5352
s_3247689,c_24,111.339262,31.218010999999997,57,m_5352
s_3251539,c_38,111.339322,31.217271000000004,45,m_5352
s_3360267,c_38,111.34062,31.216722999999998,42,m_5352
s_3494500,c_28,111.33931100000001,31.217964000000002,44,m_5352
s_3512454,c_39,111.34019099999999,31.217204,58,m_5352
s_3523779,c_135,111.339453,31.218133,59,m_5352
s_3620333,c_56,111.33924499999999,31.217444,39,m_5352
s_3680967,c_48,111.34028700000002,31.21681,59,m_5352
s_3790747,c_38,111.33872,31.217540000000003,45,m_5352
s_3840919,c_29,111.33963100000001,31.217616999999997,46,m_5352
s_3842566,c_42,111.34028700000002,31.21681,44,m_5352
s_3844751,c_28,111.340055,31.217745,40,m_5352
s_3845902,c_38,111.340994,31.216557,43,m_5352
s_3872395,c_38,111.34028700000002,31.21681,44,m_5352
s_3921237,c_9,111.34028700000002,31.21681,54,m_5352
s_4002859,c_49,111.341385,31.216928999999997,60,m_5352
s_4033538,c_38,111.34028700000002,31.21681,41,m_5352
