sid,cid,jing,wei,price,mid
s_133,c_6,121.13436200000001,31.197511,58,m_6587
s_828,c_33,121.13559,31.198061,50,m_6587
s_3735,c_36,121.133471,31.196381,50,m_6587
s_3780,c_30,121.13394,31.197965999999997,56,m_6587
s_4721,c_11,121.134166,31.19786,57,m_6587
s_7893,c_29,121.133661,31.197559000000002,50,m_6587
s_8178,c_49,121.134192,31.197642,60,m_6587
s_22504,c_30,121.13451599999999,31.197903999999998,46,m_6587
s_48916,c_30,121.13415900000001,31.198142999999998,44,m_6587
s_53742,c_36,121.13464599999999,31.197484999999997,52,m_6587
s_61508,c_28,121.134247,31.196958000000002,44,m_6587
s_64615,c_49,121.134601,31.197513,57,m_6587
s_65583,c_49,121.133381,31.197422999999997,64,m_6587
s_72613,c_34,121.135274,31.198051,30,m_6587
s_73027,c_23,121.133522,31.196676,62,m_6587
s_86032,c_33,121.133591,31.196578999999996,52,m_6587
s_134834,c_15,121.13579399999999,31.197767,63,m_6587
s_142276,c_19,121.13325,31.196835999999998,57,m_6587
s_143658,c_26,121.13542199999999,31.19858,38,m_6587
s_213073,c_38,121.13428400000001,31.197494,40,m_6587
s_219161,c_53,121.134106,31.196990999999997,65,m_6587
s_251652,c_30,121.13336299999999,31.196546,50,m_6587
s_264236,c_28,121.13361499999999,31.197533,40,m_6587
s_266452,c_1,121.133358,31.196467,60,m_6587
s_275457,c_27,121.13575800000001,31.198134999999997,41,m_6587
s_296184,c_55,121.1336,31.19687,61,m_6587
s_296847,c_29,121.13376799999999,31.19803,45,m_6587
s_298569,c_18,121.133757,31.197852,67,m_6587
s_345695,c_38,121.135768,31.197193,34,m_6587
s_352840,c_6,121.134504,31.198006,57,m_6587
s_375770,c_29,121.13465900000001,31.1973,60,m_6587
s_382398,c_38,121.13346899999999,31.197864000000003,50,m_6587
s_385005,c_36,121.13411200000002,31.197578000000004,48,m_6587
s_403680,c_6,121.134095,31.19698,57,m_6587
s_412825,c_47,121.13458100000001,31.197364,60,m_6587
s_428339,c_38,121.134106,31.196990999999997,41,m_6587
s_436475,c_34,121.13524,31.198372999999997,36,m_6587
s_446984,c_26,121.13557,31.198418,35,m_6587
s_447707,c_24,121.133362,31.197877000000002,61,m_6587
s_464841,c_28,121.13358999999998,31.196734999999997,61,m_6587
s_474193,c_82,121.135768,31.197193,68,m_6587
s_480414,c_26,121.1336,31.1966,46,m_6587
s_483185,c_36,121.133453,31.197895000000003,50,m_6587
s_504234,c_38,121.13402099999999,31.197009,44,m_6587
s_553018,c_34,121.134,31.198504999999997,44,m_6587
s_595077,c_6,121.13328600000001,31.197333,56,m_6587
s_609470,c_27,121.134561,31.197321999999996,49,m_6587
s_646953,c_56,121.133945,31.197740000000003,46,m_6587
s_889824,c_27,121.13372700000001,31.196198,40,m_6587
s_1119772,c_34,121.13428200000001,31.197994,40,m_6587
s_1150421,c_33,121.13534299999999,31.199202000000003,51,m_6587
s_1203412,c_28,121.134547,31.197737,44,m_6587
s_1516725,c_43,121.135828,31.196808,62,m_6587
s_1946554,c_49,121.13373600000001,31.196978,57,m_6587
s_2683921,c_26,121.13571200000001,31.198658000000002,40,m_6587
s_2819490,c_34,121.134547,31.197737,40,m_6587
s_2944347,c_26,121.13582099999999,31.196457000000002,42,m_6587
s_2953013,c_30,121.13551100000001,31.198824,36,m_6587
s_3024639,c_25,121.134774,31.196707,44,m_6587
s_3063168,c_59,121.135205,31.198321000000004,41,m_6587
s_3131512,c_30,121.135442,31.198209999999996,39,m_6587
s_3302515,c_12,121.13543200000001,31.197995000000002,64,m_6587
s_3312468,c_26,121.135797,31.19693,44,m_6587
s_3401200,c_38,121.135802,31.198433,46,m_6587
s_3465042,c_38,121.134478,31.19768,47,m_6587
s_3484894,c_28,121.13364299999999,31.196919,43,m_6587
s_3545750,c_28,121.135795,31.198489000000002,44,m_6587
s_3590609,c_38,121.134478,31.19768,43,m_6587
s_3590811,c_19,121.134478,31.19768,59,m_6587
s_3596865,c_38,121.133623,31.196617,45,m_6587
s_3598603,c_34,121.133473,31.197384000000003,42,m_6587
s_3601370,c_28,121.133684,31.196638,44,m_6587
s_3682532,c_26,121.134547,31.197737,44,m_6587
s_3717925,c_49,121.13389699999999,31.198359000000004,63,m_6587
s_3729738,c_28,121.135434,31.198638,42,m_6587
s_3740894,c_28,121.135545,31.196403999999998,44,m_6587
s_3740930,c_5,121.134077,31.198293,56,m_6587
s_3757472,c_28,121.134547,31.197737,44,m_6587
s_3758973,c_38,121.135177,31.197344,47,m_6587
s_3778419,c_28,121.135253,31.198289000000003,44,m_6587
s_3786884,c_15,121.13517,31.196327,59,m_6587
s_3806621,c_30,121.13529399999999,31.199084000000003,45,m_6587
s_3830592,c_38,121.13506000000001,31.197621999999996,44,m_6587
s_3858056,c_30,121.134526,31.197838,44,m_6587
s_3886130,c_24,121.13578500000001,31.19772,61,m_6587
s_3887252,c_28,121.135481,31.197969,42,m_6587
s_3889111,c_1,121.135177,31.197046000000004,56,m_6587
s_3895172,c_29,121.134924,31.197725,46,m_6587
s_3899000,c_34,121.13532,31.198985999999998,38,m_6587
s_3969928,c_30,121.135253,31.198289000000003,41,m_6587
s_3992839,c_26,121.13503700000001,31.197955,44,m_6587
s_3996002,c_34,121.135177,31.197344,39,m_6587
s_4059177,c_28,121.135377,31.198003999999997,40,m_6587
s_4059861,c_28,121.135176,31.196440999999997,41,m_6587
