sid,cid,jing,wei,price,mid
s_4339,c_36,112.325771,32.68788,50,m_3832
s_11110,c_49,112.325515,32.685629,60,m_3832
s_12697,c_29,112.326327,32.687995,50,m_3832
s_14563,c_28,112.32554499999999,32.687746999999995,60,m_3832
s_52447,c_49,112.325542,32.687749,60,m_3832
s_54892,c_34,112.32558600000002,32.685942,38,m_3832
s_188956,c_38,112.325073,32.688113,44,m_3832
s_258609,c_1,112.324771,32.686271999999995,49,m_3832
s_298371,c_30,112.32571399999999,32.687844,50,m_3832
s_305692,c_39,112.32602,32.688496,55,m_3832
s_324213,c_27,112.32553300000001,32.686267,47,m_3832
s_386072,c_30,112.325557,32.686239,50,m_3832
s_411093,c_29,112.32553999999999,32.687709999999996,44,m_3832
s_421566,c_15,112.325556,32.685996,58,m_3832
s_421932,c_30,112.32553600000001,32.686797999999996,46,m_3832
s_432784,c_3,112.32585300000001,32.686715,55,m_3832
s_434896,c_56,112.325181,32.686226,40,m_3832
s_436803,c_2,112.326025,32.686575,50,m_3832
s_437099,c_49,112.32588700000001,32.686547999999995,54,m_3832
s_438994,c_15,112.32588100000001,32.685515,50,m_3832
s_442128,c_3,112.325776,32.686787,50,m_3832
s_450453,c_26,112.32553899999999,32.686566,50,m_3832
s_454344,c_25,112.32587,32.687908,50,m_3832
s_454920,c_1,112.32505900000001,32.687443,54,m_3832
s_458376,c_39,112.32578000000001,32.686783,57,m_3832
s_467000,c_50,112.32517299999999,32.686401000000004,55,m_3832
s_480183,c_50,112.325299,32.68646,52,m_3832
s_487692,c_6,112.32589399999999,32.687852,54,m_3832
s_491651,c_1,112.32616399999999,32.686792,57,m_3832
s_496028,c_25,112.326596,32.686063,40,m_3832
s_521024,c_38,112.32548,32.6878,44,m_3832
s_533920,c_44,112.325515,32.687062,57,m_3832
s_541956,c_30,112.326012,32.687914,56,m_3832
s_550401,c_38,112.326118,32.686701,36,m_3832
s_569480,c_30,112.32473799999998,32.687020000000004,40,m_3832
s_572490,c_36,112.32587099999999,32.686883,48,m_3832
s_573614,c_50,112.326242,32.686638,50,m_3832
s_637057,c_30,112.32481899999999,32.686023999999996,44,m_3832
s_648356,c_26,112.32588700000001,32.686805,43,m_3832
s_660481,c_43,112.324758,32.686674,59,m_3832
s_839830,c_29,112.325648,32.688204999999996,40,m_3832
s_873045,c_49,112.325138,32.686951,59,m_3832
s_913658,c_28,112.32479,32.686021999999994,50,m_3832
s_946703,c_26,112.325544,32.688522999999996,45,m_3832
s_956492,c_1,112.32481999999999,32.685912,53,m_3832
s_1035004,c_30,112.324773,32.68694,43,m_3832
s_1051498,c_28,112.325073,32.688128999999996,32,m_3832
s_1151286,c_26,112.32501299999998,32.68618,45,m_3832
s_1282377,c_27,112.32511799999999,32.686842,35,m_3832
s_1334527,c_47,112.32527900000001,32.687037,57,m_3832
s_1362997,c_82,112.32617900000001,32.68568,50,m_3832
s_1367916,c_50,112.326173,32.685705,57,m_3832
s_1394583,c_3,112.326128,32.685697999999995,50,m_3832
s_1418342,c_49,112.32617900000001,32.68568,52,m_3832
s_1465034,c_28,112.324773,32.68694,44,m_3832
s_1487964,c_59,112.324697,32.687629,40,m_3832
s_1722054,c_26,112.32478200000001,32.686116,34,m_3832
s_1781195,c_30,112.32504399999999,32.688419,44,m_3832
s_1842854,c_34,112.326027,32.687876,40,m_3832
s_1898429,c_28,112.32628000000001,32.688087,40,m_3832
s_1944702,c_15,112.325799,32.687044,54,m_3832
s_2210588,c_33,112.325576,32.686011,39,m_3832
s_2546670,c_3,112.326444,32.685753000000005,53,m_3832
s_2800325,c_26,112.324773,32.68694,46,m_3832
s_2842637,c_29,112.324773,32.68694,45,m_3832
s_2853954,c_29,112.32633500000001,32.688338,48,m_3832
s_2906219,c_47,112.325594,32.685843,63,m_3832
s_2924225,c_27,112.324789,32.686223,44,m_3832
s_2934379,c_46,112.32573799999999,32.686971,47,m_3832
s_2960638,c_30,112.324773,32.68694,38,m_3832
s_2995612,c_38,112.32488400000001,32.68792,43,m_3832
s_3081925,c_38,112.32573799999999,32.686971,43,m_3832
s_3252205,c_34,112.325303,32.688217,34,m_3832
s_3402015,c_28,112.32585300000001,32.686386,40,m_3832
s_3457763,c_82,112.325303,32.688217,63,m_3832
s_3505912,c_38,112.32473999999999,32.686569,47,m_3832
s_3538011,c_38,112.32573400000001,32.686969,44,m_3832
s_3540563,c_2,112.32628999999999,32.687641,52,m_3832
s_3543088,c_38,112.32568400000001,32.687782,41,m_3832
s_3574314,c_13,112.32573400000001,32.686969,57,m_3832
s_3649821,c_38,112.32534799999999,32.686516,44,m_3832
s_3673062,c_11,112.325078,32.687166,56,m_3832
s_3680992,c_26,112.32473600000002,32.686524,44,m_3832
s_3694573,c_19,112.32628000000001,32.688087,58,m_3832
s_3743209,c_28,112.326334,32.687599,44,m_3832
s_3755205,c_25,112.325148,32.688288,45,m_3832
s_3803355,c_27,112.324937,32.687115000000006,41,m_3832
s_3873344,c_3,112.325548,32.687055,56,m_3832
s_3905974,c_49,112.32579199999999,32.688314,57,m_3832
s_3947831,c_38,112.325433,32.688115,36,m_3832
s_3999950,c_38,112.325135,32.686714,44,m_3832
s_4033692,c_38,112.32573400000001,32.686969,43,m_3832
