sid,cid,jing,wei,price,mid
s_3834,c_30,120.330244,32.329452,56,m_626
s_4047,c_36,120.33130700000001,32.329768,50,m_626
s_5094,c_43,120.32976799999999,32.329682,65,m_626
s_12896,c_49,120.330272,32.32913,60,m_626
s_13230,c_29,120.32978500000002,32.329665999999996,50,m_626
s_40076,c_38,120.331226,32.328992,48,m_626
s_47176,c_34,120.33028600000002,32.330319,38,m_626
s_106654,c_56,120.330786,32.328858000000004,42,m_626
s_175333,c_1,120.330858,32.330414000000005,58,m_626
s_197791,c_6,120.331083,32.329685999999995,57,m_626
s_199990,c_30,120.32963899999999,32.329687,50,m_626
s_205548,c_56,120.332071,32.330341,56,m_626
s_233542,c_36,120.330367,32.330259000000005,40,m_626
s_251282,c_30,120.330858,32.330414000000005,50,m_626
s_296384,c_29,120.32979499999999,32.329638,48,m_626
s_333109,c_34,120.331776,32.329277000000005,34,m_626
s_355842,c_30,120.33152,32.330915000000005,44,m_626
s_373205,c_34,120.33055800000001,32.328619,34,m_626
s_382033,c_38,120.330858,32.330414000000005,50,m_626
s_420285,c_10,120.33166000000001,32.330251000000004,57,m_626
s_431263,c_47,120.330481,32.32954,63,m_626
s_432703,c_38,120.330047,32.329555,44,m_626
s_448191,c_34,120.32986399999999,32.329461,41,m_626
s_450423,c_44,120.331602,32.330371,51,m_626
s_453969,c_49,120.33188799999999,32.329508000000004,52,m_626
s_469864,c_30,120.332314,32.33008,45,m_626
s_482168,c_38,120.32986399999999,32.329955,44,m_626
s_484408,c_24,120.33206399999999,32.330382,64,m_626
s_487921,c_50,120.330096,32.329027,49,m_626
s_488062,c_24,120.329573,32.329406,64,m_626
s_492165,c_38,120.329466,32.329853,38,m_626
s_505948,c_38,120.332314,32.33008,34,m_626
s_524481,c_28,120.33193200000001,32.330214,42,m_626
s_532892,c_28,120.33191799999999,32.330262,34,m_626
s_537060,c_24,120.33190900000001,32.329597,65,m_626
s_537494,c_28,120.331018,32.328860999999996,41,m_626
s_539965,c_34,120.331877,32.330221,24,m_626
s_548188,c_38,120.33075600000001,32.328998,43,m_626
s_553642,c_28,120.330408,32.327634,32,m_626
s_577150,c_24,120.33028999999999,32.329535,67,m_626
s_589587,c_27,120.33118600000002,32.329044,40,m_626
s_592994,c_33,120.331809,32.329345,57,m_626
s_624859,c_50,120.331949,32.329974,64,m_626
s_654506,c_6,120.331079,32.32969,64,m_626
s_666727,c_28,120.33089199999999,32.329357,40,m_626
s_816578,c_38,120.33159099999999,32.330529999999996,43,m_626
s_826763,c_15,120.331751,32.330574,63,m_626
s_845725,c_14,120.33193700000001,32.329758,58,m_626
s_928401,c_51,120.330541,32.32996,60,m_626
s_980736,c_27,120.331337,32.329037,40,m_626
s_996730,c_25,120.329884,32.32996,40,m_626
s_1030053,c_26,120.33089199999999,32.329357,48,m_626
s_1038685,c_1,120.329801,32.329665999999996,57,m_626
s_1057642,c_1,120.330951,32.328613,55,m_626
s_1094241,c_50,120.330872,32.329351,62,m_626
s_1099516,c_14,120.331406,32.329094,51,m_626
s_1181691,c_27,120.33089199999999,32.329357,44,m_626
s_1185594,c_14,120.330079,32.328973,45,m_626
s_1403605,c_34,120.331944,32.329863,39,m_626
s_1424429,c_28,120.329858,32.329972,40,m_626
s_1445940,c_29,120.331079,32.32969,49,m_626
s_1506215,c_28,120.330872,32.329351,43,m_626
s_1733046,c_50,120.331668,32.330064,58,m_626
s_2000304,c_22,120.33098100000001,32.329042,61,m_626
s_2000530,c_28,120.329925,32.329281,44,m_626
s_2029734,c_24,120.33186,32.330643,60,m_626
s_2254226,c_29,120.330872,32.329351,53,m_626
s_2572515,c_34,120.32986399999999,32.329461,36,m_626
s_2679889,c_11,120.330726,32.328866999999995,56,m_626
s_2683088,c_16,120.330823,32.32888,58,m_626
s_2971110,c_36,120.329897,32.329961,50,m_626
s_3129729,c_47,120.33145800000001,32.330462,61,m_626
s_3142551,c_38,120.330743,32.328334999999996,50,m_626
s_3189076,c_38,120.329893,32.33,45,m_626
s_3255642,c_14,120.330872,32.329351,46,m_626
s_3396662,c_128,120.330164,32.329514,61,m_626
s_3473380,c_28,120.331855,32.330065000000005,50,m_626
s_3479391,c_15,120.33156299999999,32.330504,60,m_626
s_3485600,c_50,120.33014399999999,32.328777,62,m_626
s_3486505,c_38,120.331977,32.329912,46,m_626
s_3509986,c_29,120.32946399999999,32.329448,44,m_626
s_3529644,c_19,120.330872,32.329351,58,m_626
s_3530032,c_26,120.331907,32.329814,45,m_626
s_3555285,c_50,120.33091100000001,32.328518,63,m_626
s_3557462,c_43,120.33111299999999,32.328742999999996,59,m_626
s_3564139,c_27,120.330224,32.328956,39,m_626
s_3631717,c_34,120.331052,32.328014,40,m_626
s_3666698,c_28,120.329815,32.329924,43,m_626
s_3728667,c_9,120.331079,32.32969,55,m_626
s_3734429,c_15,120.33151000000001,32.330438,59,m_626
s_3786222,c_34,120.329775,32.329426,41,m_626
s_3798605,c_34,120.330801,32.328784999999996,40,m_626
s_3905160,c_46,120.332131,32.330364,46,m_626
s_3913768,c_43,120.330872,32.329351,59,m_626
s_3918452,c_38,120.33164,32.329596,44,m_626
s_4029454,c_17,120.329851,32.329675,59,m_626
