sid,cid,jing,wei,price,mid
s_9660,c_49,117.83756299999999,25.332716,60,m_5154
s_12015,c_29,117.83874399999999,25.333806,50,m_5154
s_54939,c_50,117.83898899999998,25.333194,62,m_5154
s_67051,c_48,117.83966799999999,25.333273000000002,48,m_5154
s_86232,c_10,117.837725,25.332710000000002,58,m_5154
s_86319,c_48,117.83934199999999,25.333374,60,m_5154
s_117882,c_1,117.838752,25.332596,49,m_5154
s_141882,c_46,117.83953600000001,25.333242000000002,40,m_5154
s_141925,c_30,117.83953600000001,25.33279,40,m_5154
s_145596,c_59,117.83842,25.332369,34,m_5154
s_203105,c_51,117.83799199999999,25.333346,72,m_5154
s_206570,c_26,117.838714,25.332467,40,m_5154
s_208211,c_30,117.838227,25.332276,42,m_5154
s_208891,c_13,117.83887,25.332407,44,m_5154
s_220056,c_34,117.83850600000001,25.332767999999998,34,m_5154
s_231973,c_34,117.83853500000001,25.332959,44,m_5154
s_245354,c_47,117.839471,25.333755,61,m_5154
s_249497,c_24,117.84019099999999,25.33399,64,m_5154
s_297765,c_4,117.839471,25.333755,66,m_5154
s_298040,c_1,117.837925,25.332708,57,m_5154
s_353569,c_49,117.837581,25.332697,60,m_5154
s_401405,c_50,117.839344,25.333568,64,m_5154
s_408076,c_24,117.839344,25.333568,50,m_5154
s_412164,c_29,117.83766299999999,25.3327,44,m_5154
s_462146,c_11,117.83846299999999,25.332432999999998,55,m_5154
s_472982,c_24,117.838908,25.333699,57,m_5154
s_474426,c_56,117.83886399999999,25.332625,52,m_5154
s_475918,c_38,117.83763300000001,25.33224,47,m_5154
s_532438,c_82,117.839471,25.333755,64,m_5154
s_569428,c_38,117.838175,25.332422,50,m_5154
s_604417,c_1,117.837999,25.332666,57,m_5154
s_627041,c_56,117.83885900000001,25.332816,49,m_5154
s_722022,c_15,117.839077,25.332756,63,m_5154
s_732797,c_12,117.839826,25.333939,59,m_5154
s_840885,c_11,117.838752,25.332596,41,m_5154
s_848802,c_34,117.83959899999999,25.333282,39,m_5154
s_852513,c_33,117.83844599999999,25.332372,50,m_5154
s_931393,c_38,117.83799199999999,25.333346,44,m_5154
s_937411,c_26,117.84038500000001,25.334297,43,m_5154
s_1077802,c_27,117.839274,25.3329,50,m_5154
s_1164115,c_30,117.839234,25.332872000000002,34,m_5154
s_1202321,c_82,117.840221,25.334241,68,m_5154
s_1329736,c_13,117.837951,25.331946,50,m_5154
s_1392455,c_38,117.837725,25.332591,41,m_5154
s_1474295,c_25,117.837576,25.332718,50,m_5154
s_1584038,c_50,117.838474,25.332511,61,m_5154
s_1773707,c_33,117.837524,25.332344,41,m_5154
s_1871990,c_25,117.83919399999999,25.332626,44,m_5154
s_1951532,c_24,117.840865,25.333545,70,m_5154
s_2594841,c_33,117.83866699999999,25.332361,53,m_5154
s_2904678,c_27,117.837879,25.332197,41,m_5154
s_2910040,c_49,117.84026999999999,25.333942,59,m_5154
s_3278602,c_53,117.838479,25.332278,63,m_5154
s_3304332,c_28,117.83906699999999,25.332977,42,m_5154
s_3309592,c_44,117.83841299999999,25.332263,49,m_5154
s_3414771,c_28,117.838394,25.332426,44,m_5154
s_3441936,c_47,117.83801299999999,25.333275,59,m_5154
s_3505428,c_1,117.83870800000001,25.33287,57,m_5154
s_3557759,c_56,117.84036499999999,25.333572,52,m_5154
s_3611167,c_56,117.839,25.333395,53,m_5154
s_3627380,c_13,117.83978700000002,25.334003,55,m_5154
s_3629507,c_34,117.83816200000001,25.332102,40,m_5154
s_3662878,c_38,117.839,25.333395,42,m_5154
s_3701330,c_14,117.84014199999999,25.333309,49,m_5154
s_3730145,c_1,117.83848200000001,25.332465,45,m_5154
s_3730249,c_34,117.837988,25.332635,40,m_5154
s_3837840,c_25,117.838835,25.332503,46,m_5154
s_3890618,c_38,117.839,25.333395,44,m_5154
s_3898096,c_56,117.839,25.333395,51,m_5154
s_3902928,c_38,117.838394,25.33287,44,m_5154
s_3939757,c_38,117.838394,25.33287,44,m_5154
s_3960723,c_131,117.837898,25.331968,44,m_5154
s_3961461,c_19,117.838898,25.332594,57,m_5154
s_3992475,c_28,117.83872099999999,25.332539,41,m_5154
s_4039984,c_49,117.838695,25.332993,60,m_5154
