sid,cid,jing,wei,price,mid
s_44235,c_15,107.516848,29.738175,62,m_1021
s_44259,c_34,107.516225,29.737889000000003,39,m_1021
s_44919,c_47,107.516223,29.737888,63,m_1021
s_53835,c_36,107.517082,29.738604,52,m_1021
s_57565,c_1,107.51753400000001,29.738440999999998,50,m_1021
s_59973,c_36,107.51698,29.738274,62,m_1021
s_98728,c_38,107.516948,29.738239,40,m_1021
s_136219,c_51,107.516848,29.738175,63,m_1021
s_145305,c_50,107.51696100000001,29.738267999999998,47,m_1021
s_148431,c_43,107.516954,29.738259999999997,65,m_1021
s_235089,c_30,107.516848,29.738171,43,m_1021
s_298739,c_38,107.516848,29.738171,50,m_1021
s_321721,c_38,107.51738,29.738442,40,m_1021
s_350865,c_27,107.516792,29.738099,44,m_1021
s_382315,c_38,107.51686000000001,29.737708,50,m_1021
s_394841,c_42,107.51741399999999,29.738560999999997,64,m_1021
s_396464,c_34,107.517606,29.738537,34,m_1021
s_420522,c_49,107.51719399999999,29.737845,54,m_1021
s_428773,c_47,107.516962,29.738267999999998,59,m_1021
s_452569,c_33,107.51696100000001,29.738267999999998,50,m_1021
s_496570,c_2,107.51696100000001,29.738267999999998,59,m_1021
s_547665,c_1,107.51696100000001,29.738267999999998,59,m_1021
s_556486,c_50,107.517091,29.738019,64,m_1021
s_629930,c_38,107.51724899999999,29.738335,44,m_1021
s_638541,c_38,107.51668799999999,29.738221000000003,46,m_1021
s_697497,c_50,107.516849,29.738061,62,m_1021
s_720551,c_56,107.517081,29.737910999999997,50,m_1021
s_722185,c_43,107.51696100000001,29.738267999999998,61,m_1021
s_779910,c_15,107.51745,29.738456,59,m_1021
s_783000,c_47,107.517046,29.738190999999997,64,m_1021
s_864831,c_38,107.516894,29.738256,36,m_1021
s_958323,c_25,107.517499,29.738669,41,m_1021
s_1382380,c_26,107.51696100000001,29.738267999999998,38,m_1021
s_1407220,c_28,107.51696100000001,29.738267999999998,36,m_1021
s_1440728,c_50,107.516278,29.738197999999997,42,m_1021
s_1465447,c_27,107.51696100000001,29.738267999999998,39,m_1021
s_1864863,c_26,107.51696100000001,29.738267999999998,45,m_1021
s_1889577,c_59,107.51696100000001,29.738267999999998,44,m_1021
s_2095591,c_38,107.516225,29.737895,47,m_1021
s_2406753,c_1,107.51740900000001,29.738003999999997,62,m_1021
s_2902419,c_38,107.516953,29.738249,52,m_1021
s_2921720,c_8,107.51734599999999,29.73852,59,m_1021
s_2987152,c_38,107.517301,29.738468,44,m_1021
s_3023891,c_29,107.51696100000001,29.738267999999998,47,m_1021
s_3070193,c_1,107.51714799999999,29.737928000000004,55,m_1021
s_3121923,c_25,107.517395,29.738591999999997,46,m_1021
s_3228278,c_50,107.516907,29.738836,62,m_1021
s_3230817,c_1,107.51714799999999,29.737928000000004,42,m_1021
s_3232050,c_82,107.516646,29.738164,54,m_1021
s_3365799,c_46,107.51696100000001,29.738267999999998,49,m_1021
s_3408776,c_27,107.51691799999999,29.738294,48,m_1021
s_3423909,c_28,107.51741200000001,29.738833000000003,35,m_1021
s_3472761,c_50,107.517091,29.738020000000002,62,m_1021
s_3485884,c_50,107.51714799999999,29.737928000000004,64,m_1021
s_3491500,c_1,107.517068,29.737947,55,m_1021
s_3537031,c_38,107.51696100000001,29.738267999999998,44,m_1021
s_3606217,c_49,107.516517,29.737762,57,m_1021
s_3622723,c_7,107.51696100000001,29.738267999999998,59,m_1021
s_3734889,c_135,107.51696100000001,29.738267999999998,62,m_1021
s_3757457,c_1,107.51696100000001,29.738267999999998,57,m_1021
s_3816514,c_11,107.51691799999999,29.738294,57,m_1021
s_3963418,c_38,107.51696100000001,29.738267999999998,44,m_1021
s_3981477,c_38,107.51696100000001,29.738267999999998,49,m_1021
s_3990690,c_50,107.516944,29.738974,60,m_1021
s_3991152,c_30,107.51696100000001,29.738328000000003,41,m_1021
s_3991558,c_24,107.516333,29.737818,57,m_1021
s_4008552,c_48,107.51674299999999,29.738135999999997,59,m_1021
