sid,cid,jing,wei,price,mid
s_831,c_29,122.25556,31.351596,46,m_3005
s_2204,c_38,122.255627,31.351409999999998,46,m_3005
s_3401,c_36,122.25564399999999,31.350890999999997,50,m_3005
s_5951,c_26,122.25646200000001,31.35217,52,m_3005
s_11905,c_49,122.255857,31.351107,60,m_3005
s_22175,c_30,122.255384,31.35155,48,m_3005
s_47109,c_23,122.25560700000001,31.351408000000003,66,m_3005
s_47211,c_19,122.255821,31.351670000000002,62,m_3005
s_47863,c_34,122.25560700000001,31.351408000000003,38,m_3005
s_53709,c_36,122.255284,31.351802000000003,52,m_3005
s_60117,c_36,122.256079,31.35142,62,m_3005
s_63061,c_2,122.256487,31.352145,65,m_3005
s_89288,c_6,122.256277,31.352128999999998,62,m_3005
s_92839,c_28,122.255599,31.35146,47,m_3005
s_97894,c_33,122.25571599999999,31.351227,55,m_3005
s_140444,c_2,122.25541799999999,31.350689000000003,67,m_3005
s_143304,c_29,122.25564399999999,31.350886,44,m_3005
s_152509,c_34,122.255595,31.351409000000004,35,m_3005
s_181214,c_9,122.25596200000001,31.350871,59,m_3005
s_203124,c_38,122.25560700000001,31.351408000000003,50,m_3005
s_203539,c_25,122.25560700000001,31.351408000000003,46,m_3005
s_208691,c_4,122.256119,31.351488,62,m_3005
s_288644,c_11,122.255599,31.35146,62,m_3005
s_292928,c_38,122.256222,31.351975,53,m_3005
s_293857,c_50,122.255654,31.351946,62,m_3005
s_296179,c_30,122.256277,31.352128999999998,47,m_3005
s_299211,c_55,122.25560700000001,31.351408000000003,61,m_3005
s_300408,c_1,122.255599,31.35146,63,m_3005
s_358089,c_6,122.255729,31.352018,62,m_3005
s_370471,c_22,122.254974,31.351074,57,m_3005
s_383621,c_51,122.25520700000001,31.350852000000003,65,m_3005
s_387113,c_18,122.25548300000001,31.351965999999997,70,m_3005
s_388667,c_50,122.25584599999999,31.350990999999997,52,m_3005
s_393316,c_53,122.255987,31.351338000000002,61,m_3005
s_396134,c_15,122.255628,31.351409999999998,70,m_3005
s_404621,c_47,122.255628,31.351409999999998,67,m_3005
s_414148,c_29,122.25560700000001,31.351408000000003,46,m_3005
s_427603,c_26,122.25583400000001,31.350888,47,m_3005
s_431349,c_10,122.25561599999999,31.351460999999997,60,m_3005
s_457301,c_28,122.255523,31.351017,50,m_3005
s_486311,c_26,122.256532,31.352153,53,m_3005
s_549956,c_6,122.25563600000001,31.351463,74,m_3005
s_564416,c_51,122.256208,31.352116,68,m_3005
s_675557,c_38,122.25561599999999,31.351460999999997,40,m_3005
s_694655,c_7,122.255661,31.351423999999998,59,m_3005
s_700745,c_28,122.255599,31.35146,29,m_3005
s_701998,c_47,122.25561599999999,31.351460999999997,68,m_3005
s_745386,c_24,122.255575,31.351436,69,m_3005
s_769239,c_38,122.25521100000002,31.350846,44,m_3005
s_828102,c_28,122.255733,31.350945,49,m_3005
s_1220777,c_38,122.25568100000001,31.351025,40,m_3005
s_1222415,c_38,122.255826,31.351008,40,m_3005
s_1222417,c_38,122.255987,31.351390999999996,40,m_3005
s_1228219,c_38,122.256271,31.352028000000004,40,m_3005
s_1309013,c_34,122.25573,31.35153,42,m_3005
s_1313811,c_34,122.255599,31.35146,47,m_3005
s_1531620,c_28,122.25561599999999,31.351460999999997,48,m_3005
s_1844579,c_14,122.255733,31.350945,44,m_3005
s_1877194,c_51,122.25526699999999,31.350912,64,m_3005
s_1917381,c_5,122.25495,31.351512,65,m_3005
s_1931691,c_1,122.25561599999999,31.351460999999997,64,m_3005
s_2150741,c_27,122.255604,31.351521,52,m_3005
s_2269194,c_34,122.254899,31.351464,40,m_3005
s_2269525,c_34,122.25561599999999,31.351460999999997,39,m_3005
s_2663655,c_34,122.255206,31.350852000000003,42,m_3005
s_2924143,c_55,122.255599,31.35146,60,m_3005
s_2938197,c_47,122.255599,31.35146,76,m_3005
s_2943285,c_28,122.25558799999999,31.351507,46,m_3005
s_2970543,c_38,122.255407,31.350897999999997,46,m_3005
s_3008560,c_33,122.256114,31.3511,54,m_3005
s_3295160,c_36,122.25561599999999,31.351460999999997,48,m_3005
s_3576927,c_38,122.25556200000001,31.35084,53,m_3005
s_3609633,c_1,122.256083,31.351584999999996,55,m_3005
s_3668174,c_53,122.25561599999999,31.351460999999997,69,m_3005
s_3692210,c_34,122.255573,31.351323999999998,41,m_3005
s_3723778,c_15,122.25561599999999,31.351460999999997,60,m_3005
s_3757390,c_19,122.25561599999999,31.351460999999997,58,m_3005
s_3792685,c_50,122.255627,31.351232,64,m_3005
s_3799168,c_50,122.255599,31.35146,60,m_3005
s_3816766,c_6,122.25561599999999,31.351460999999997,62,m_3005
s_3819840,c_25,122.255599,31.35146,46,m_3005
s_3851861,c_27,122.255599,31.35146,41,m_3005
s_3903111,c_34,122.255599,31.351522999999997,40,m_3005
s_3912689,c_6,122.25561599999999,31.351460999999997,57,m_3005
s_3941652,c_34,122.255599,31.35146,40,m_3005
s_3941825,c_26,122.25561599999999,31.351460999999997,52,m_3005
s_3941918,c_1,122.25561599999999,31.351460999999997,56,m_3005
s_3943725,c_34,122.255599,31.35146,40,m_3005
s_3953709,c_11,122.256098,31.35202,55,m_3005
s_3964277,c_14,122.255599,31.35146,48,m_3005
s_3991935,c_27,122.25561599999999,31.351460999999997,39,m_3005
s_3996822,c_38,122.25560300000001,31.351083000000003,42,m_3005
s_3998141,c_4,122.255599,31.35146,59,m_3005
