sid,cid,jing,wei,price,mid
s_3664,c_30,113.79076699999999,23.833128,56,m_1831
s_5069,c_43,113.78909099999998,23.831621,64,m_1831
s_8367,c_29,113.78975,23.831196,50,m_1831
s_12711,c_49,113.790897,23.833269,60,m_1831
s_55326,c_53,113.790471,23.832094,63,m_1831
s_66767,c_30,113.790228,23.83387,49,m_1831
s_82867,c_49,113.79024799999999,23.833408,64,m_1831
s_98798,c_30,113.79068799999999,23.833764000000002,44,m_1831
s_169814,c_38,113.78885700000001,23.831825,49,m_1831
s_235734,c_28,113.78941299999998,23.832407,34,m_1831
s_248996,c_53,113.78851399999999,23.832677,60,m_1831
s_250132,c_34,113.790022,23.833767,36,m_1831
s_255351,c_34,113.789846,23.832757,42,m_1831
s_299734,c_29,113.78936499999999,23.831637,52,m_1831
s_300541,c_30,113.79006799999999,23.832144,46,m_1831
s_302999,c_13,113.78973700000002,23.831332999999997,63,m_1831
s_313770,c_34,113.79118799999999,23.833165,39,m_1831
s_359178,c_15,113.790552,23.833485,64,m_1831
s_391072,c_7,113.7894,23.832306,60,m_1831
s_400834,c_30,113.79024799999999,23.833691,36,m_1831
s_417440,c_53,113.790203,23.833309,64,m_1831
s_425977,c_18,113.789705,23.832812,70,m_1831
s_426141,c_27,113.789556,23.832235,47,m_1831
s_442187,c_43,113.789806,23.833415,59,m_1831
s_455749,c_27,113.79000800000001,23.833066,54,m_1831
s_458820,c_22,113.78948999999999,23.832022,53,m_1831
s_487533,c_15,113.789528,23.832836999999998,60,m_1831
s_520687,c_53,113.78921100000001,23.831436,61,m_1831
s_536048,c_38,113.789533,23.83268,44,m_1831
s_580211,c_11,113.78928300000001,23.832517000000003,57,m_1831
s_594541,c_30,113.791537,23.834298999999998,44,m_1831
s_668787,c_12,113.790921,23.833806,67,m_1831
s_752133,c_24,113.79024,23.833885000000002,60,m_1831
s_809693,c_34,113.790051,23.831766000000002,38,m_1831
s_828593,c_38,113.78993,23.832488,42,m_1831
s_851943,c_50,113.79058899999998,23.833282,53,m_1831
s_855343,c_21,113.79016999999999,23.833185,56,m_1831
s_1039474,c_38,113.789575,23.831386,51,m_1831
s_1360844,c_49,113.789047,23.831554999999998,66,m_1831
s_1391269,c_38,113.790834,23.833304000000002,45,m_1831
s_2080735,c_56,113.78993700000001,23.832453,52,m_1831
s_2145472,c_28,113.78903400000002,23.831561999999998,47,m_1831
s_2600200,c_27,113.78935600000001,23.831194,41,m_1831
s_2699990,c_30,113.789851,23.831176,36,m_1831
s_2810515,c_22,113.789474,23.832512,57,m_1831
s_3084209,c_26,113.79020600000001,23.833682,46,m_1831
s_3522029,c_50,113.790472,23.831754,61,m_1831
s_3552701,c_55,113.789569,23.831298,58,m_1831
s_3553013,c_30,113.79035,23.833657000000002,46,m_1831
s_3645493,c_38,113.789533,23.83268,42,m_1831
s_3691922,c_1,113.789918,23.833303,57,m_1831
s_3717758,c_49,113.789852,23.833246,60,m_1831
s_3759097,c_38,113.789879,23.833292,46,m_1831
s_3763946,c_24,113.790728,23.834103,60,m_1831
s_3771086,c_29,113.78716000000001,23.832072,47,m_1831
s_3791109,c_26,113.78921100000001,23.832506,45,m_1831
s_3858703,c_1,113.78993,23.833304000000002,60,m_1831
s_3876174,c_1,113.79032600000001,23.833686,55,m_1831
s_3884288,c_15,113.788706,23.831291,58,m_1831
s_3897943,c_38,113.789533,23.83268,44,m_1831
s_3903856,c_48,113.789445,23.832711,60,m_1831
s_3913928,c_50,113.789533,23.83268,60,m_1831
s_3922743,c_19,113.79028999999998,23.833764000000002,56,m_1831
s_3924478,c_15,113.789533,23.83268,58,m_1831
s_3954207,c_38,113.78993799999999,23.832484,47,m_1831
s_4023044,c_39,113.789533,23.83268,57,m_1831
